"id","startTime","comparisonId"
3815,"2021-04-19 23:15:00.02",76
3816,"2021-04-19 23:30:00.022",89
3817,"2021-04-19 23:45:00.023",87
3818,"2021-04-20 00:00:00.024",70
3819,"2021-04-20 00:15:00.026",74
3820,"2021-04-20 00:30:00.028",95
3821,"2021-04-20 00:52:30.03",73
3822,"2021-04-20 01:07:30.031",68
3823,"2021-04-20 01:22:30.032",90
3824,"2021-04-20 01:37:30.034",72
3825,"2021-04-20 01:52:30.035",92
3826,"2021-04-20 02:07:30.038",94
3827,"2021-04-20 06:00:00.007",65
3828,"2021-04-20 06:15:00.008",86
3829,"2021-04-20 06:30:00.01",67
3830,"2021-04-20 06:45:00.012",66
3831,"2021-04-20 07:00:00.014",71
3832,"2021-04-20 07:15:00.016",76
3833,"2021-04-20 07:30:00.017",89
3834,"2021-04-20 07:45:00.019",87
3835,"2021-04-20 08:00:00.021",70
3836,"2021-04-20 08:15:00.023",74
3837,"2021-04-20 08:30:00.025",95
3838,"2021-04-20 08:52:30.026",73
3839,"2021-04-20 09:07:30.027",68
3840,"2021-04-20 09:22:30.03",90
3841,"2021-04-20 09:37:30.032",72
3842,"2021-04-20 09:52:30.034",92
3843,"2021-04-20 10:07:30.035",94
3844,"2021-04-20 14:00:00.007",65
3845,"2021-04-20 14:15:00.008",86
3846,"2021-04-20 14:30:00.01",67
3847,"2021-04-20 14:45:00.011",66
3848,"2021-04-20 15:00:00.013",71
3849,"2021-04-20 15:15:00.016",76
3850,"2021-04-20 15:30:00.017",89
3851,"2021-04-20 15:45:00.02",87
3852,"2021-04-20 16:00:00.021",70
3853,"2021-04-20 16:15:00.022",74
3854,"2021-04-20 16:30:00.024",95
3855,"2021-04-20 16:52:30.026",73
3856,"2021-04-20 17:07:30.028",68
3857,"2021-04-20 17:22:30.03",90
3858,"2021-04-20 17:37:30.032",72
3859,"2021-04-20 17:52:30.041",92
3860,"2021-04-20 18:07:30.043",94
3861,"2021-04-20 22:00:00.061",65
3862,"2021-04-20 22:15:00.065",86
3863,"2021-04-20 22:30:00.067",67
3864,"2021-04-20 22:45:00.069",66
3865,"2021-04-20 23:00:00.07",71
3866,"2021-04-20 23:15:00.071",76
3867,"2021-04-20 23:30:00.072",89
3868,"2021-04-20 23:45:00.074",87
3869,"2021-04-21 00:00:00.076",70
3870,"2021-04-21 00:15:00.079",74
3871,"2021-04-21 00:30:00.08",95
3872,"2021-04-21 00:52:30.081",73
3873,"2021-04-21 01:07:30.082",68
3874,"2021-04-21 01:22:30.083",90
3875,"2021-04-21 01:37:30.084",72
3876,"2021-04-21 01:52:30.086",92
3877,"2021-04-21 02:07:30.087",94
3878,"2021-04-21 06:00:00.007",65
3879,"2021-04-21 06:15:00.009",86
3880,"2021-04-21 06:30:00.011",67
3881,"2021-04-21 06:45:00.013",66
3882,"2021-04-21 07:00:00.015",71
3883,"2021-04-21 07:15:00.017",76
3884,"2021-04-21 07:30:00.019",89
3885,"2021-04-21 07:45:00.021",87
3886,"2021-04-21 08:00:00.022",70
3887,"2021-04-21 08:15:00.024",74
3888,"2021-04-21 08:30:00.026",95
3889,"2021-04-21 08:52:30.027",73
3890,"2021-04-21 09:07:30.029",68
3891,"2021-04-21 09:22:30.031",90
3892,"2021-04-21 09:37:30.032",72
3893,"2021-04-21 09:52:30.033",92
3894,"2021-04-21 10:07:30.036",94
3895,"2021-04-21 14:29:22.551",67
3896,"2021-04-21 14:33:10.261",95
3897,"2021-04-21 14:00:00.008",95
3898,"2021-04-21 14:22:30.009",65
3899,"2021-04-21 14:37:30.011",86
3900,"2021-04-21 14:52:30.013",67
3901,"2021-04-21 15:07:30.015",66
3902,"2021-04-21 15:22:30.017",71
3903,"2021-04-21 15:37:30.02",76
3904,"2021-04-21 15:52:30.021",89
3905,"2021-04-21 16:07:30.023",87
3906,"2021-04-21 16:22:30.024",70
3907,"2021-04-21 16:37:30.026",74
3908,"2021-04-21 16:52:30.027",73
3909,"2021-04-21 17:07:30.028",68
3910,"2021-04-21 17:22:30.029",90
3911,"2021-04-21 17:37:30.03",72
3912,"2021-04-21 17:52:30.031",92
3913,"2021-04-21 18:07:30.033",94
3914,"2021-04-21 22:00:00.009",95
3915,"2021-04-21 22:22:30.011",65
3916,"2021-04-21 22:37:30.012",86
3917,"2021-04-21 22:52:30.013",67
3918,"2021-04-21 23:07:30.014",66
3919,"2021-04-21 23:22:30.015",71
3920,"2021-04-21 23:37:30.017",76
3921,"2021-04-21 23:52:30.018",89
3922,"2021-04-22 00:07:30.019",87
3923,"2021-04-22 00:22:30.021",70
3924,"2021-04-22 00:37:30.023",74
3925,"2021-04-22 00:52:30.025",73
3926,"2021-04-22 01:07:30.026",68
3927,"2021-04-22 01:22:30.027",90
3928,"2021-04-22 01:37:30.028",72
3929,"2021-04-22 01:52:30.029",92
3930,"2021-04-22 02:07:30.03",94
3931,"2021-04-22 06:00:00.015",95
3932,"2021-04-22 06:22:30.017",65
3933,"2021-04-22 06:37:30.019",86
3934,"2021-04-22 06:52:30.02",67
3935,"2021-04-22 07:07:30.022",66
3936,"2021-04-22 07:22:30.024",71
3937,"2021-04-22 07:37:30.026",76
3938,"2021-04-22 07:52:30.027",89
3939,"2021-04-22 08:07:30.029",87
3940,"2021-04-22 08:22:30.031",70
3941,"2021-04-22 08:37:30.04",74
3942,"2021-04-22 08:52:30.041",73
3943,"2021-04-22 09:07:30.043",68
3944,"2021-04-22 09:22:30.045",90
3945,"2021-04-22 09:37:30.047",72
3946,"2021-04-22 09:52:30.048",92
3947,"2021-04-22 10:07:30.05",94
3948,"2021-04-22 14:00:00.008",95
3949,"2021-04-22 14:22:30.009",65
3950,"2021-04-22 14:37:30.01",86
3951,"2021-04-22 14:52:30.013",67
3952,"2021-04-22 15:07:30.014",66
3953,"2021-04-22 15:22:30.016",71
3954,"2021-04-22 15:37:30.018",76
3955,"2021-04-22 15:52:30.022",89
3956,"2021-04-22 16:07:30.023",87
3957,"2021-04-22 16:22:30.024",70
3958,"2021-04-22 16:37:30.026",74
3959,"2021-04-22 16:52:30.027",73
3960,"2021-04-22 17:07:30.031",68
3961,"2021-04-22 17:22:30.032",90
3962,"2021-04-22 17:37:30.034",72
3963,"2021-04-22 17:52:30.036",92
3964,"2021-04-22 18:07:30.037",94
3965,"2021-04-22 22:00:00.007",95
3966,"2021-04-22 22:22:30.008",65
3967,"2021-04-22 22:37:30.009",86
3968,"2021-04-22 22:52:30.01",67
3969,"2021-04-22 23:07:30.011",66
3970,"2021-04-22 23:22:30.013",71
3971,"2021-04-22 23:37:30.014",76
3972,"2021-04-22 23:52:30.017",89
3973,"2021-04-23 00:07:30.018",87
3974,"2021-04-23 00:22:30.019",70
3975,"2021-04-23 00:37:30.02",74
3976,"2021-04-23 00:52:30.023",73
3977,"2021-04-23 01:07:30.031",68
3978,"2021-04-23 01:22:30.033",90
3979,"2021-04-23 01:37:30.034",72
3980,"2021-04-23 01:52:30.036",92
3981,"2021-04-23 02:07:30.037",94
3982,"2021-04-23 06:00:00.014",95
3983,"2021-04-23 06:22:30.014",65
3984,"2021-04-23 06:37:30.015",86
3985,"2021-04-23 06:52:30.018",67
3986,"2021-04-23 07:07:30.02",66
3987,"2021-04-23 07:22:30.022",71
3988,"2021-04-23 07:37:30.023",76
3989,"2021-04-23 07:52:30.025",89
3990,"2021-04-23 08:07:30.026",87
3991,"2021-04-23 08:22:30.027",70
3992,"2021-04-23 08:37:30.03",74
3993,"2021-04-23 08:52:30.032",73
3994,"2021-04-23 09:07:30.033",68
3995,"2021-04-23 09:22:30.035",90
3996,"2021-04-23 09:37:30.036",72
3997,"2021-04-23 09:52:30.038",92
3998,"2021-04-23 10:07:30.039",94
3999,"2021-04-23 14:00:00.007",95
4000,"2021-04-23 14:22:30.011",65
4001,"2021-04-23 14:37:30.012",86
4002,"2021-04-23 14:52:30.014",67
4003,"2021-04-23 15:07:30.016",66
4004,"2021-04-23 15:22:30.017",71
4005,"2021-04-23 15:37:30.018",76
4006,"2021-04-23 15:52:30.019",89
4007,"2021-04-23 16:07:30.021",87
4008,"2021-04-23 16:22:30.022",70
4009,"2021-04-23 16:37:30.023",74
4010,"2021-04-23 16:52:30.025",73
4011,"2021-04-23 17:07:30.026",68
4012,"2021-04-23 17:22:30.027",90
4013,"2021-04-23 17:37:30.029",72
4014,"2021-04-23 17:52:30.031",92
4015,"2021-04-23 18:07:30.033",94
4016,"2021-04-23 22:00:00.007",95
4017,"2021-04-23 22:22:30.008",65
4018,"2021-04-23 22:37:30.01",86
4019,"2021-04-23 22:52:30.012",67
4020,"2021-04-23 23:07:30.013",66
4021,"2021-04-23 23:22:30.015",71
4022,"2021-04-23 23:37:30.019",76
4023,"2021-04-23 23:52:30.022",89
4024,"2021-04-24 00:07:30.024",87
4025,"2021-04-24 00:22:30.025",70
4026,"2021-04-24 00:37:30.027",74
4027,"2021-04-24 00:52:30.028",73
4028,"2021-04-24 01:07:30.03",68
4029,"2021-04-24 01:22:30.031",90
4030,"2021-04-24 01:37:30.032",72
4031,"2021-04-24 01:52:30.034",92
4032,"2021-04-24 02:07:30.036",94
4033,"2021-04-24 06:00:00.012",95
4034,"2021-04-24 06:22:30.014",65
4035,"2021-04-24 06:37:30.017",86
4036,"2021-04-24 06:52:30.018",67
4037,"2021-04-24 07:07:30.02",66
4038,"2021-04-24 07:22:30.022",71
4039,"2021-04-24 07:37:30.023",76
4040,"2021-04-24 07:52:30.025",89
4041,"2021-04-24 08:07:30.026",87
4042,"2021-04-24 08:22:30.028",70
4043,"2021-04-24 08:37:30.029",74
4044,"2021-04-24 08:52:30.03",73
4045,"2021-04-24 09:07:30.031",68
4046,"2021-04-24 09:22:30.032",90
4047,"2021-04-24 09:37:30.032",72
4048,"2021-04-24 09:52:30.033",92
4049,"2021-04-24 10:07:30.035",94
4050,"2021-04-24 14:00:00.007",95
4051,"2021-04-24 14:22:30.008",65
4052,"2021-04-24 14:37:30.01",86
4053,"2021-04-24 14:52:30.011",67
4054,"2021-04-24 15:07:30.012",66
4055,"2021-04-24 15:22:30.013",71
4056,"2021-04-24 15:37:30.014",76
4057,"2021-04-24 15:52:30.016",89
4058,"2021-04-24 16:07:30.017",87
4059,"2021-04-24 16:22:30.019",70
4060,"2021-04-24 16:37:30.02",74
4061,"2021-04-24 16:52:30.022",73
4062,"2021-04-24 17:07:30.023",68
4063,"2021-04-24 17:22:30.025",90
4064,"2021-04-24 17:37:30.025",72
4065,"2021-04-24 17:52:30.027",92
4066,"2021-04-24 18:07:30.028",94
4067,"2021-04-24 22:00:00.015",95
4068,"2021-04-24 22:22:30.017",65
4069,"2021-04-24 22:37:30.019",86
4070,"2021-04-24 22:52:30.019",67
4071,"2021-04-24 23:07:30.021",66
4072,"2021-04-24 23:22:30.022",71
4073,"2021-04-24 23:37:30.023",76
4074,"2021-04-24 23:52:30.024",89
4075,"2021-04-25 00:07:30.025",87
4076,"2021-04-25 00:22:30.027",70
4077,"2021-04-25 00:37:30.028",74
4078,"2021-04-25 00:52:30.036",73
4079,"2021-04-25 01:07:30.037",68
4080,"2021-04-25 01:22:30.039",90
4081,"2021-04-25 01:37:30.04",72
4082,"2021-04-25 01:52:30.042",92
4083,"2021-04-25 02:07:30.043",94
4084,"2021-04-25 06:00:00.007",95
4085,"2021-04-25 06:22:30.008",65
4086,"2021-04-25 06:37:30.01",86
4087,"2021-04-25 06:52:30.011",67
4088,"2021-04-25 07:07:30.012",66
4089,"2021-04-25 07:22:30.014",71
4090,"2021-04-25 07:37:30.016",76
4091,"2021-04-25 07:52:30.017",89
4092,"2021-04-25 08:07:30.018",87
4093,"2021-04-25 08:22:30.019",70
4094,"2021-04-25 08:37:30.02",74
4095,"2021-04-25 08:52:30.022",73
4096,"2021-04-25 09:07:30.023",68
4097,"2021-04-25 09:22:30.025",90
4098,"2021-04-25 09:37:30.026",72
4099,"2021-04-25 09:52:30.028",92
4100,"2021-04-25 10:07:30.029",94
4101,"2021-04-25 14:00:00.005",95
4102,"2021-04-25 14:22:30.006",65
4103,"2021-04-25 14:37:30.011",86
4104,"2021-04-25 14:52:30.012",67
4105,"2021-04-25 15:07:30.016",66
4106,"2021-04-25 15:22:30.017",71
4107,"2021-04-25 15:37:30.018",76
4108,"2021-04-25 15:52:30.019",89
4109,"2021-04-25 16:07:30.02",87
4110,"2021-04-25 16:22:30.022",70
4111,"2021-04-25 16:37:30.023",74
4112,"2021-04-25 16:52:30.024",73
4113,"2021-04-25 17:07:30.026",68
4114,"2021-04-25 17:22:30.027",90
4115,"2021-04-25 17:37:30.028",72
4116,"2021-04-25 17:52:30.029",92
4117,"2021-04-25 18:07:30.03",94
4118,"2021-04-25 22:00:00.006",95
4119,"2021-04-25 22:22:30.008",65
4120,"2021-04-25 22:37:30.009",86
4121,"2021-04-25 22:52:30.011",67
4122,"2021-04-25 23:07:30.012",66
4123,"2021-04-25 23:22:30.013",71
4124,"2021-04-25 23:37:30.014",76
4125,"2021-04-25 23:52:30.015",89
4126,"2021-04-26 00:07:30.016",87
4127,"2021-04-26 00:22:30.017",70
4128,"2021-04-26 00:37:30.018",74
4129,"2021-04-26 00:52:30.02",73
4130,"2021-04-26 01:07:30.021",68
4131,"2021-04-26 01:22:30.022",90
4132,"2021-04-26 01:37:30.023",72
4133,"2021-04-26 01:52:30.024",92
4134,"2021-04-26 02:07:30.025",94
4135,"2021-04-26 06:00:00.005",95
4136,"2021-04-26 06:22:30.005",65
4137,"2021-04-26 06:37:30.006",86
4138,"2021-04-26 06:52:30.008",67
4139,"2021-04-26 07:07:30.01",66
4140,"2021-04-26 07:22:30.012",71
4141,"2021-04-26 07:37:30.013",76
4142,"2021-04-26 07:52:30.014",89
4143,"2021-04-26 08:07:30.015",87
4144,"2021-04-26 08:22:30.016",70
4145,"2021-04-26 08:37:30.017",74
4146,"2021-04-26 08:52:30.018",73
4147,"2021-04-26 09:07:30.02",68
4148,"2021-04-26 09:22:30.023",90
4149,"2021-04-26 09:37:30.023",72
4150,"2021-04-26 09:52:30.024",92
4151,"2021-04-26 10:07:30.025",94
4152,"2021-04-26 14:00:00.021",95
4153,"2021-04-26 14:22:30.022",65
4154,"2021-04-26 14:37:30.022",86
4155,"2021-04-26 14:52:30.023",67
4156,"2021-04-26 15:07:30.025",66
4157,"2021-04-26 15:22:30.026",71
4158,"2021-04-26 15:37:30.027",76
4159,"2021-04-26 15:52:30.028",89
4160,"2021-04-26 16:07:30.03",87
4161,"2021-04-26 16:22:30.031",70
4162,"2021-04-26 16:37:30.033",74
4163,"2021-04-26 16:52:30.034",73
4164,"2021-04-26 17:07:30.035",68
4165,"2021-04-26 17:22:30.037",90
4166,"2021-04-26 17:37:30.038",72
4167,"2021-04-26 17:52:30.04",92
4168,"2021-04-26 18:07:30.041",94
4169,"2021-04-26 22:00:00.004",95
4170,"2021-04-26 22:22:30.005",65
4171,"2021-04-26 22:37:30.006",86
4172,"2021-04-26 22:52:30.007",67
4173,"2021-04-26 23:07:30.008",66
4174,"2021-04-26 23:22:30.01",71
4175,"2021-04-26 23:37:30.012",76
4176,"2021-04-26 23:52:30.014",89
4177,"2021-04-27 00:07:30.015",87
4178,"2021-04-27 00:22:30.017",70
4179,"2021-04-27 00:37:30.018",74
4180,"2021-04-27 00:52:30.019",73
4181,"2021-04-27 01:07:30.02",68
4182,"2021-04-27 01:22:30.021",90
4183,"2021-04-27 01:37:30.022",72
4184,"2021-04-27 01:52:30.024",92
4185,"2021-04-27 02:07:30.025",94
4186,"2021-04-27 06:00:00.006",95
4187,"2021-04-27 06:22:30.007",65
4188,"2021-04-27 06:37:30.008",86
4189,"2021-04-27 06:52:30.009",67
4190,"2021-04-27 07:07:30.01",66
4191,"2021-04-27 07:22:30.011",71
4192,"2021-04-27 07:37:30.012",76
4193,"2021-04-27 07:52:30.014",89
4194,"2021-04-27 08:07:30.015",87
4195,"2021-04-27 08:22:30.027",70
4196,"2021-04-27 08:37:30.028",74
4197,"2021-04-27 08:52:30.029",73
4198,"2021-04-27 09:07:30.031",68
4199,"2021-04-27 09:22:30.033",90
4200,"2021-04-27 09:37:30.034",72
4201,"2021-04-27 09:52:30.035",92
4202,"2021-04-27 10:07:30.037",94
4203,"2021-04-27 14:00:00.005",95
4204,"2021-04-27 14:22:30.006",65
4205,"2021-04-27 14:37:30.007",86
4206,"2021-04-27 14:52:30.008",67
4207,"2021-04-27 15:07:30.009",66
4208,"2021-04-27 15:22:30.01",71
4209,"2021-04-27 15:37:30.011",76
4210,"2021-04-27 15:52:30.012",89
4211,"2021-04-27 16:07:30.013",87
4212,"2021-04-27 16:22:30.015",70
4213,"2021-04-27 16:37:30.016",74
4214,"2021-04-27 16:52:30.018",73
4215,"2021-04-27 17:07:30.019",68
4216,"2021-04-27 17:22:30.02",90
4217,"2021-04-27 17:37:30.021",72
4218,"2021-04-27 17:52:30.022",92
4219,"2021-04-27 18:07:30.024",94
4220,"2021-04-27 22:00:00.005",95
4221,"2021-04-27 22:22:30.006",65
4222,"2021-04-27 22:37:30.007",86
4223,"2021-04-27 22:52:30.008",67
4224,"2021-04-27 23:07:30.01",66
4225,"2021-04-27 23:22:30.012",71
4226,"2021-04-27 23:37:30.013",76
4227,"2021-04-27 23:52:30.015",89
4228,"2021-04-28 00:07:30.016",87
4229,"2021-04-28 00:22:30.017",70
4230,"2021-04-28 00:37:30.018",74
4231,"2021-04-28 00:52:30.019",73
4232,"2021-04-28 01:07:30.021",68
4233,"2021-04-28 01:22:30.022",90
4234,"2021-04-28 01:37:30.024",72
4235,"2021-04-28 01:52:30.026",92
4236,"2021-04-28 02:07:30.027",94
4237,"2021-04-28 06:00:00.012",95
4238,"2021-04-28 06:22:30.013",65
4239,"2021-04-28 06:37:30.014",86
4240,"2021-04-28 06:52:30.015",67
4241,"2021-04-28 07:07:30.016",66
4242,"2021-04-28 07:22:30.019",71
4243,"2021-04-28 07:37:30.019",76
4244,"2021-04-28 07:52:30.021",89
4245,"2021-04-28 08:07:30.022",87
4246,"2021-04-28 08:22:30.023",70
4247,"2021-04-28 08:37:30.024",74
4248,"2021-04-28 08:52:30.026",73
4249,"2021-04-28 09:07:30.027",68
4250,"2021-04-28 09:22:30.028",90
4251,"2021-04-28 09:37:30.029",72
4252,"2021-04-28 09:52:30.03",92
4253,"2021-04-28 10:07:30.031",94
4254,"2021-04-28 13:39:09.1",66
4255,"2021-04-28 14:04:36.118",66
4256,"2021-04-28 14:08:46.377",86
4257,"2021-04-28 14:11:29.238",66
4258,"2021-04-28 14:21:09.899",95
4259,"2021-04-28 14:22:56.795",95
4260,"2021-04-28 14:25:37.887",66
4261,"2021-04-28 14:00:00.018",95
4262,"2021-04-28 14:22:30.019",65
4263,"2021-04-28 14:37:30.02",86
4264,"2021-04-28 14:52:30.022",67
4265,"2021-04-28 15:07:30.023",66
4266,"2021-04-28 15:22:30.024",71
4267,"2021-04-28 15:37:30.025",76
4268,"2021-04-28 15:52:30.027",89
4269,"2021-04-28 16:07:30.029",87
4270,"2021-04-28 16:22:30.03",70
4271,"2021-04-28 16:37:30.031",74
4272,"2021-04-28 16:52:30.032",73
4273,"2021-04-28 17:07:30.033",68
4274,"2021-04-28 17:22:30.034",90
4275,"2021-04-28 17:37:30.034",72
4276,"2021-04-28 17:52:30.035",92
4277,"2021-04-28 18:07:30.037",94
4278,"2021-04-28 22:00:00.011",95
4279,"2021-04-28 22:15:00.011",65
4280,"2021-04-28 22:30:00.012",86
4281,"2021-04-28 22:45:00.014",67
4282,"2021-04-28 23:00:00.016",66
4283,"2021-04-28 23:15:00.017",71
4284,"2021-04-28 23:30:00.018",76
4285,"2021-04-28 23:45:00.019",89
4286,"2021-04-29 00:00:00.02",87
4287,"2021-04-29 00:15:00.021",70
4288,"2021-04-29 00:30:00.023",74
4289,"2021-04-29 00:45:00.024",73
4290,"2021-04-29 01:00:00.025",68
4291,"2021-04-29 01:15:00.026",90
4292,"2021-04-29 01:30:00.028",72
4293,"2021-04-29 01:45:00.029",92
4294,"2021-04-29 02:00:00.03",94
4295,"2021-04-29 06:00:00.004",95
4296,"2021-04-29 06:15:00.008",65
4297,"2021-04-29 06:30:00.009",86
4298,"2021-04-29 06:45:00.011",67
4299,"2021-04-29 07:00:00.012",66
4300,"2021-04-29 07:15:00.013",71
4301,"2021-04-29 07:30:00.015",76
4302,"2021-04-29 07:45:00.017",89
4303,"2021-04-29 08:00:00.018",87
4304,"2021-04-29 08:15:00.019",70
4305,"2021-04-29 08:30:00.021",74
4306,"2021-04-29 08:45:00.023",73
4307,"2021-04-29 09:00:00.025",68
4308,"2021-04-29 09:15:00.026",90
4309,"2021-04-29 09:30:00.028",72
4310,"2021-04-29 09:45:00.03",92
4311,"2021-04-29 10:00:00.031",94
4312,"2021-04-29 14:00:00.008",95
4313,"2021-04-29 14:15:00.01",65
4314,"2021-04-29 14:30:00.012",86
4315,"2021-04-29 14:45:00.013",67
4316,"2021-04-29 15:00:00.015",66
4317,"2021-04-29 15:15:00.016",71
4318,"2021-04-29 15:30:00.018",76
4319,"2021-04-29 15:45:00.019",89
4320,"2021-04-29 16:00:00.019",87
4321,"2021-04-29 16:15:00.021",70
4322,"2021-04-29 16:30:00.022",74
4323,"2021-04-29 16:45:00.023",73
4324,"2021-04-29 17:00:00.024",68
4325,"2021-04-29 17:15:00.026",90
4326,"2021-04-29 17:30:00.027",72
4327,"2021-04-29 17:45:00.028",92
4328,"2021-04-29 18:00:00.029",94
4329,"2021-04-29 22:00:00.005",95
4330,"2021-04-29 22:15:00.006",65
4331,"2021-04-29 22:30:00.007",86
4332,"2021-04-29 22:45:00.008",67
4333,"2021-04-29 23:00:00.009",66
4334,"2021-04-29 23:15:00.011",71
4335,"2021-04-29 23:30:00.012",76
4336,"2021-04-29 23:45:00.013",89
4337,"2021-04-30 00:00:00.014",87
4338,"2021-04-30 00:15:00.015",70
4339,"2021-04-30 00:30:00.016",74
4340,"2021-04-30 00:45:00.017",73
4341,"2021-04-30 01:00:00.018",68
4342,"2021-04-30 01:15:00.019",90
4343,"2021-04-30 01:30:00.02",72
4344,"2021-04-30 01:45:00.021",92
4345,"2021-04-30 02:00:00.022",94
4346,"2021-04-30 06:00:00.007",95
4347,"2021-04-30 06:15:00.007",65
4348,"2021-04-30 06:30:00.008",86
4349,"2021-04-30 06:45:00.009",67
4350,"2021-04-30 07:00:00.01",66
4351,"2021-04-30 07:15:00.011",71
4352,"2021-04-30 07:30:00.012",76
4353,"2021-04-30 07:45:00.013",89
4354,"2021-04-30 08:00:00.013",87
4355,"2021-04-30 08:15:00.015",70
4356,"2021-04-30 08:30:00.017",74
4357,"2021-04-30 08:45:00.017",73
4358,"2021-04-30 09:00:00.018",68
4359,"2021-04-30 09:15:00.02",90
4360,"2021-04-30 09:30:00.022",72
4361,"2021-04-30 09:45:00.024",92
4362,"2021-04-30 10:00:00.025",94
4363,"2021-04-30 14:00:00.006",65
4364,"2021-04-30 14:15:00.007",86
4365,"2021-04-30 14:30:00.009",67
4366,"2021-04-30 14:45:00.011",66
4367,"2021-04-30 15:00:00.013",71
4368,"2021-04-30 15:15:00.014",76
4369,"2021-04-30 15:30:00.015",89
4370,"2021-04-30 15:45:00.017",87
4371,"2021-04-30 16:00:00.017",70
4372,"2021-04-30 16:15:00.019",74
4373,"2021-04-30 16:30:00.02",73
4374,"2021-04-30 16:45:00.022",68
4375,"2021-04-30 17:00:00.022",90
4376,"2021-04-30 17:15:00.023",72
4377,"2021-04-30 17:30:00.024",92
4378,"2021-04-30 17:45:00.025",94
4379,"2021-04-30 22:00:00.003",65
4380,"2021-04-30 22:15:00.004",86
4381,"2021-04-30 22:30:00.006",67
4382,"2021-04-30 22:45:00.007",66
4383,"2021-04-30 23:00:00.008",71
4384,"2021-04-30 23:15:00.009",76
4385,"2021-04-30 23:30:00.011",89
4386,"2021-04-30 23:45:00.013",87
4387,"2021-05-01 00:00:00.014",70
4388,"2021-05-01 00:15:00.015",74
4389,"2021-05-01 00:30:00.016",73
4390,"2021-05-01 00:45:00.018",68
4391,"2021-05-01 01:00:00.019",90
4392,"2021-05-01 01:15:00.02",72
4393,"2021-05-01 01:30:00.021",92
4394,"2021-05-01 01:45:00.022",94
4395,"2021-05-01 06:00:00.007",65
4396,"2021-05-01 06:15:00.007",86
4397,"2021-05-01 06:30:00.01",67
4398,"2021-05-01 06:45:00.011",66
4399,"2021-05-01 07:00:00.012",71
4400,"2021-05-01 07:15:00.013",76
4401,"2021-05-01 07:30:00.014",89
4402,"2021-05-01 07:45:00.014",87
4403,"2021-05-01 08:00:00.015",70
4404,"2021-05-01 08:15:00.016",74
4405,"2021-05-01 08:30:00.017",73
4406,"2021-05-01 08:45:00.018",68
4407,"2021-05-01 09:00:00.019",90
4408,"2021-05-01 09:15:00.02",72
4409,"2021-05-01 09:30:00.021",92
4410,"2021-05-01 09:45:00.022",94
4411,"2021-05-01 14:00:00.004",65
4412,"2021-05-01 14:15:00.005",86
4413,"2021-05-01 14:30:00.006",67
4414,"2021-05-01 14:45:00.007",66
4415,"2021-05-01 15:00:00.009",71
4416,"2021-05-01 15:15:00.01",76
4417,"2021-05-01 15:30:00.012",89
4418,"2021-05-01 15:45:00.014",87
4419,"2021-05-01 16:00:00.016",70
4420,"2021-05-01 16:15:00.017",74
4421,"2021-05-01 16:30:00.019",73
4422,"2021-05-01 16:45:00.019",68
4423,"2021-05-01 17:00:00.02",90
4424,"2021-05-01 17:15:00.021",72
4425,"2021-05-01 17:30:00.022",92
4426,"2021-05-01 17:45:00.023",94
4427,"2021-05-01 22:00:00.005",65
4428,"2021-05-01 22:15:00.006",86
4429,"2021-05-01 22:30:00.007",67
4430,"2021-05-01 22:45:00.008",66
4431,"2021-05-01 23:00:00.012",71
4432,"2021-05-01 23:15:00.013",76
4433,"2021-05-01 23:30:00.014",89
4434,"2021-05-01 23:45:00.015",87
4435,"2021-05-02 00:00:00.015",70
4436,"2021-05-02 00:15:00.017",74
4437,"2021-05-02 00:30:00.019",73
4438,"2021-05-02 00:45:00.02",68
4439,"2021-05-02 01:00:00.021",90
4440,"2021-05-02 01:15:00.022",72
4441,"2021-05-02 01:30:00.024",92
4442,"2021-05-02 01:45:00.025",94
4443,"2021-05-02 06:00:00.003",65
4444,"2021-05-02 06:15:00.004",86
4445,"2021-05-02 06:30:00.005",67
4446,"2021-05-02 06:45:00.006",66
4447,"2021-05-02 07:00:00.007",71
4448,"2021-05-02 07:15:00.008",76
4449,"2021-05-02 07:30:00.009",89
4450,"2021-05-02 07:45:00.01",87
4451,"2021-05-02 08:00:00.012",70
4452,"2021-05-02 08:15:00.013",74
4453,"2021-05-02 08:30:00.014",73
4454,"2021-05-02 08:45:00.015",68
4455,"2021-05-02 09:00:00.017",90
4456,"2021-05-02 09:15:00.018",72
4457,"2021-05-02 09:30:00.019",92
4458,"2021-05-02 09:45:00.021",94
4459,"2021-05-02 14:00:00.005",65
4460,"2021-05-02 14:15:00.007",86
4461,"2021-05-02 14:30:00.008",67
4462,"2021-05-02 14:45:00.009",66
4463,"2021-05-02 15:00:00.01",71
4464,"2021-05-02 15:15:00.012",76
4465,"2021-05-02 15:30:00.012",89
4466,"2021-05-02 15:45:00.013",87
4467,"2021-05-02 16:00:00.014",70
4468,"2021-05-02 16:15:00.015",74
4469,"2021-05-02 16:30:00.017",73
4470,"2021-05-02 16:45:00.018",68
4471,"2021-05-02 17:00:00.02",90
4472,"2021-05-02 17:15:00.022",72
4473,"2021-05-02 17:30:00.023",92
4474,"2021-05-02 17:45:00.024",94
4475,"2021-05-02 22:00:00.006",65
4476,"2021-05-02 22:15:00.008",86
4477,"2021-05-02 22:30:00.009",67
4478,"2021-05-02 22:45:00.011",66
4479,"2021-05-02 23:00:00.012",71
4480,"2021-05-02 23:15:00.012",76
